tin/load,0.0005,0.0013,0.0035,0.0094,0.0249,0.0662,0.1758
0.01,1.835968e-11,1.933527e-11,2.202295e-11,2.871754e-11,4.794804e-11,9.815335e-11,2.320163e-10
0.0231,1.757127e-11,1.825861e-11,2.183433e-11,2.892452e-11,4.795380e-11,9.821199e-11,2.320179e-10
0.0531,1.701830e-11,1.853601e-11,2.167915e-11,2.885437e-11,4.789666e-11,9.810962e-11,2.320209e-10
0.1225,1.839095e-11,1.916425e-11,2.198690e-11,2.917946e-11,4.795168e-11,9.824075e-11,2.319530e-10
0.2823,2.745971e-11,2.897337e-11,3.262539e-11,4.114223e-11,5.366674e-11,9.824657e-11,2.319715e-10
0.6507,3.209246e-11,3.523027e-11,4.179919e-11,5.656280e-11,8.463539e-11,1.354153e-10,2.422574e-10
1.5,5.237338e-11,5.689412e-11,6.907733e-11,9.393089e-11,1.394233e-10,2.153034e-10,3.433943e-10
