tin/load,0.0005,0.0013,0.0035,0.0094,0.0249,0.0662,0.1758
0.01,6.478887e-11,6.854063e-11,7.832824e-11,1.056895e-10,1.787187e-10,3.727026e-10,8.855189e-10
0.0231,6.473860e-11,6.819652e-11,7.813616e-11,1.056740e-10,1.786927e-10,3.726582e-10,8.855240e-10
0.0531,6.399234e-11,6.776636e-11,7.789368e-11,1.055759e-10,1.787397e-10,3.726742e-10,8.855214e-10
0.1225,6.332118e-11,6.716870e-11,7.755011e-11,1.054064e-10,1.787448e-10,3.726580e-10,8.855295e-10
0.2823,6.699719e-11,6.994926e-11,7.884725e-11,1.055433e-10,1.787799e-10,3.726714e-10,8.855340e-10
0.6507,7.434225e-11,8.239338e-11,1.021358e-10,1.443865e-10,1.963265e-10,3.733751e-10,8.855241e-10
1.5,8.373000e-11,9.422286e-11,1.193577e-10,1.728840e-10,2.734530e-10,4.485371e-10,8.953276e-10
