tin/load,0.0005,0.0013,0.0035,0.0094,0.0249,0.0662,0.1758
0.01,2.472038e-11,2.854382e-11,3.886740e-11,6.727425e-11,1.427006e-10,3.445106e-10,8.801111e-10
0.0231,2.419040e-11,2.838759e-11,3.874737e-11,6.704389e-11,1.428059e-10,3.445532e-10,8.801220e-10
0.0531,2.412152e-11,2.801305e-11,3.847403e-11,6.701247e-11,1.427115e-10,3.445269e-10,8.801172e-10
0.1225,2.410155e-11,2.802389e-11,3.855008e-11,6.722481e-11,1.427854e-10,3.445232e-10,8.801016e-10
0.2823,3.499647e-11,3.845609e-11,4.493848e-11,6.867491e-11,1.427897e-10,3.445143e-10,8.801082e-10
0.6507,4.546670e-11,5.221685e-11,6.897010e-11,1.026192e-10,1.637729e-10,3.457348e-10,8.801120e-10
1.5,7.333302e-11,8.584538e-11,1.129534e-10,1.649368e-10,2.565043e-10,4.187195e-10,8.864566e-10
