tin/load,0.0005,0.0013,0.0035,0.0094,0.0249,0.0662,0.1758
0.01,1.296316e-10,1.429302e-10,1.798418e-10,2.790010e-10,5.382102e-10,9.948940e-10,2.058394e-09
0.0231,1.339901e-10,1.474257e-10,1.842710e-10,2.834151e-10,5.421904e-10,1.004045e-09,2.070760e-09
0.0531,1.463962e-10,1.597588e-10,1.968668e-10,2.965362e-10,5.509898e-10,1.016008e-09,2.091326e-09
0.1225,1.785043e-10,1.918844e-10,2.286991e-10,3.267219e-10,5.591325e-10,1.027053e-09,2.116635e-09
0.2823,2.374553e-10,2.494364e-10,2.819402e-10,3.667626e-10,5.730173e-10,1.046303e-09,2.157327e-09
0.6507,3.566954e-10,3.668212e-10,3.945945e-10,4.680032e-10,6.542479e-10,1.117658e-09,2.246946e-09
1.5,5.879776e-10,6.054359e-10,6.478575e-10,7.373239e-10,9.090030e-10,1.350058e-09,2.477069e-09
