tin/load,0.0005,0.0013,0.0035,0.0094,0.0249,0.0662,0.1758
0.01,1.086049e-10,1.151207e-10,1.336390e-10,1.837593e-10,3.150294e-10,6.340398e-10,1.183289e-09
0.0231,1.144679e-10,1.214608e-10,1.399869e-10,1.898617e-10,3.207931e-10,6.306932e-10,1.182872e-09
0.0531,1.290090e-10,1.358766e-10,1.543616e-10,2.042003e-10,3.344144e-10,6.235374e-10,1.184929e-09
0.1225,1.614115e-10,1.679150e-10,1.859205e-10,2.341446e-10,3.531566e-10,6.155214e-10,1.190276e-09
0.2823,2.179247e-10,2.235394e-10,2.391947e-10,2.801962e-10,3.825926e-10,6.294354e-10,1.212914e-09
0.6507,3.409118e-10,3.459612e-10,3.592956e-10,3.951842e-10,4.866656e-10,7.179237e-10,1.295313e-09
1.5,5.589086e-10,5.688368e-10,5.940095e-10,6.506479e-10,7.593035e-10,9.780544e-10,1.541106e-09
